company_name,high,low,last_price,prev_close,change,percent_gain
Adani Energy,"1,348.00","1,119.95","1,275.20","1,138.05",137.15,12.05
Jubilant Pharmo,876.80,778.60,866.20,773.25,92.95,12.02
Firstsource Sol,309.30,273.40,301.00,273.44,27.56,10.08
Capri Global,228.50,209.22,225.55,208.97,16.58,7.93
Capri Global,228.50,209.22,225.55,208.97,16.58,7.93
Hitachi Energy,"12,540.90","11,707.60","12,392.15","11,607.10",785.05,6.76
PCBL,359.80,324.30,346.85,325.25,21.6,6.64
Aster DM Health,373.60,354.90,368.20,347.05,21.15,6.09
CESC,183.00,172.64,181.84,172.52,9.32,5.4
Godrej Ind,966.75,908.80,951.05,906.75,44.3,4.89
Nuvama Wealth,"6,719.00","6,330.00","6,644.90","6,342.00",302.9,4.78
Minda Corp,522.00,488.45,514.95,493.30,21.65,4.39
Himadri Special,450.65,427.65,447.75,429.20,18.55,4.32
Avanti Feeds,719.00,678.50,709.15,680.65,28.5,4.19
Oil India,615.00,582.00,599.05,577.55,21.5,3.72
Power Grid Corp,362.50,350.15,361.10,348.20,12.9,3.7
Ajanta Pharma,"2,815.00","2,663.85","2,792.50","2,695.10",97.4,3.61
Coal India,542.25,528.00,540.40,522.20,18.2,3.49
BSE Limited,"2,660.00","2,571.25","2,643.25","2,556.45",86.8,3.4
IIFL Finance,479.30,444.00,456.80,442.05,14.75,3.34
Angel One,"2,247.00","2,169.05","2,237.45","2,166.15",71.3,3.29
Chennai Petro,"1,034.00",996.60,"1,028.80",996.95,31.85,3.19
Adani Green Ene,"1,920.00","1,843.35","1,901.95","1,847.20",54.75,2.96
Alembic Pharma,"1,225.35","1,181.10","1,212.50","1,179.55",32.95,2.79
CSB Bank,338.20,330.00,337.05,328.00,9.05,2.76
Sapphire Foods,"1,817.20","1,652.70","1,695.45","1,651.85",43.6,2.64
Restaurant Bran,114.74,107.80,110.81,108.00,2.81,2.6
Syngene Intl,835.00,807.75,828.50,807.80,20.7,2.56
Tata Power,465.85,454.05,464.40,453.60,10.8,2.38
Elgi Equipments,738.00,698.85,708.90,692.80,16.1,2.32
ONGC,344.70,337.15,341.75,334.20,7.55,2.26
Adani Total Gas,941.90,883.00,915.55,895.55,20,2.23
Lupin,"1,959.50","1,909.65","1,953.35","1,911.85",41.5,2.17
Thermax,"5,215.05","5,057.90","5,180.20","5,071.80",108.4,2.14
MCX India,"4,400.00","4,267.35","4,380.55","4,289.70",90.85,2.12
TVS Motor,"2,602.15","2,520.00","2,584.20","2,531.00",53.2,2.1
Godrej Consumer,"1,485.00","1,436.25","1,470.25","1,440.75",29.5,2.05
Nippon,673.35,647.05,658.25,645.00,13.25,2.05
Dr Reddys Labs,"6,900.50","6,786.65","6,887.95","6,750.50",137.45,2.04
Zomato,238.00,228.00,234.09,229.45,4.64,2.02
eClerx Services,"2,480.00","2,395.55","2,443.15","2,395.55",47.6,1.99
Chola Fin Hold,"1,564.35","1,517.75","1,547.55","1,517.65",29.9,1.97
Shriram Finance,"2,999.00","2,919.95","2,989.25","2,931.95",57.3,1.95
Blue Star,"1,763.95","1,727.35","1,756.25","1,723.70",32.55,1.89
Archean Chem,806.90,776.00,785.95,771.65,14.3,1.85
Maruti Suzuki,"13,680.00","13,112.00","13,359.05","13,115.80",243.25,1.85
NTPC,424.35,415.60,423.45,416.00,7.45,1.79
Welspun Living,190.60,182.25,186.80,183.53,3.27,1.78
HDFC AMC,"4,211.95","4,120.30","4,182.85","4,114.25",68.6,1.67
Safari Ind,"2,125.00","2,076.45","2,105.65","2,071.00",34.65,1.67
Triveni Turbine,608.80,582.35,604.55,594.60,9.95,1.67
TATA Cons. Prod,"1,216.00","1,188.00","1,208.35","1,188.95",19.4,1.63
Glenmark Life,910.00,882.05,902.70,888.45,14.25,1.6
Adani Enterpris,"3,258.00","3,151.70","3,217.25","3,169.40",47.85,1.51
Anupam Rasayan,819.90,786.40,795.80,783.95,11.85,1.51
Bata India,"1,625.00","1,588.65","1,620.20","1,596.30",23.9,1.5
Gillette India,"7,981.00","7,705.00","7,941.95","7,824.70",117.25,1.5
Birla Corp,"1,554.95","1,529.00","1,552.20","1,529.50",22.7,1.48
