company_name,high,low,last_price,prev_close,change,percent_gain
Godfrey Phillip,"5,519.30","4,635.00","5,470.45","4,599.45",871.00,18.94
Bharti Hexacom,"1,499.90","1,290.05","1,465.80","1,310.40",155.40,11.86
ZFCVINDIA,"11,979.00","11,075.00","11,867.70","10,858.10","1,009.60",9.3
Welspun Corp,808.95,740.05,801.75,748.30,53.45,7.14
Chambal Fert,558.00,518.30,555.75,519.85,35.90,6.91
JM Financial,118.78,111.00,117.35,110.40,6.95,6.3
KFin Tech,"1,235.00","1,176.45","1,224.25","1,170.30",53.95,4.61
Jindal Steel,848.70,809.95,844.55,809.35,35.20,4.35
Tata Steel,138.75,132.56,138.31,132.54,5.77,4.35
Tata Steel,138.75,132.56,138.31,132.54,5.77,4.35
Ujjivan Small,41.00,38.01,40.32,38.65,1.67,4.32
Blue Dart,"6,893.00","6,457.50","6,804.40","6,534.80",269.60,4.13
Anant Raj,622.00,581.40,618.50,596.20,22.30,3.74
Bharti Airtel,"1,707.55","1,635.00","1,676.75","1,619.75",57.00,3.52
Archean Chem,567.55,544.00,563.35,544.35,19.00,3.49
JSW Steel,985.00,947.80,980.75,948.40,32.35,3.41
Dixon Technolog,"15,235.10","14,687.65","15,154.65","14,657.85",496.80,3.39
Trent,"5,517.75","5,255.00","5,454.40","5,277.10",177.30,3.36
Macrotech Dev,"1,243.00","1,202.00","1,238.80","1,198.70",40.10,3.35
Torrent Pharma,"3,273.00","3,147.00","3,258.60","3,161.25",97.35,3.08
Blue Star,"2,076.00","1,964.75","2,038.55","1,981.25",57.30,2.89
BSE Limited,"5,748.70","5,463.10","5,726.10","5,567.55",158.55,2.85
Vedanta,456.90,441.70,455.80,443.75,12.05,2.72
Glenmark,"1,553.40","1,485.10","1,540.15","1,499.85",40.30,2.69
Abbott India,"29,861.90","28,979.95","29,799.60","29,081.10",718.50,2.47
Federal Bank,189.52,182.35,188.14,183.62,4.52,2.46
Torrent Power,"1,409.80","1,364.10","1,407.30","1,374.75",32.55,2.37
NMDC,67.20,65.34,66.66,65.13,1.53,2.35
Apollo Tyres,430.90,414.00,426.15,416.40,9.75,2.34
Voltas,"1,388.00","1,322.00","1,383.25","1,351.70",31.55,2.33
Triveni Turbine,597.85,571.05,582.00,568.80,13.20,2.32
Narayana Hruda,"1,409.00","1,362.55","1,405.00","1,373.70",31.30,2.28
UNO Minda,"1,073.00","1,015.55","1,052.75","1,030.15",22.60,2.19
Thermax,"3,424.00","3,265.00","3,388.05","3,315.50",72.55,2.19
SAIL,111.30,107.46,110.32,107.98,2.34,2.17
Vodafone Idea,9.80,9.27,9.47,9.27,0.20,2.16
Zomato,234.70,229.40,233.90,229.05,4.85,2.12
Aadhar Housing ,411.50,398.15,401.15,392.95,8.20,2.09
INDUS TOWERS,369.35,357.70,363.30,356.10,7.20,2.02
Hindalco,610.60,594.00,607.40,595.45,11.95,2.01
Jyoti CNC Auto,"1,154.00","1,120.10","1,149.20","1,126.95",22.25,1.97
Aegis Logistics,838.35,808.60,827.65,811.80,15.85,1.95
Oracle Fin Serv,"9,514.90","9,222.60","9,452.70","9,273.65",179.05,1.93
M&M,"3,219.95","3,110.00","3,198.45","3,139.95",58.50,1.86
Caplin Labs,"2,249.85","2,146.00","2,217.25","2,177.05",40.20,1.85
Cyient,"1,529.00","1,483.90","1,524.35","1,496.70",27.65,1.85
NALCO,202.20,197.00,200.49,196.88,3.61,1.83
Jubilant Ing.,742.00,714.40,735.90,723.10,12.80,1.77
Phoenix Mills,"1,665.00","1,611.40","1,643.75","1,615.60",28.15,1.74
Eris Life,"1,499.90","1,375.00","1,478.90","1,453.75",25.15,1.73
Redington,232.80,224.50,231.80,228.00,3.80,1.67
Sapphire Foods,332.00,299.00,323.15,317.85,5.30,1.67
Sapphire Foods,332.00,299.00,323.15,317.85,5.30,1.67
GE Shipping,929.00,902.00,913.15,898.50,14.65,1.63
Bajaj Auto,"9,026.00","8,851.05","8,989.40","8,846.35",143.05,1.62
REC,451.90,427.15,441.20,434.15,7.05,1.62
Petronet LNG,317.95,309.55,315.45,310.50,4.95,1.59
Max Healthcare,"1,147.05","1,110.60","1,143.20","1,125.75",17.45,1.55
Mankind Pharma,"2,527.25","2,460.00","2,518.60","2,480.10",38.50,1.55
Shree Cements,"28,430.00","27,867.35","28,249.10","27,822.55",426.55,1.53
MphasiS,"2,889.35","2,817.80","2,868.50","2,825.65",42.85,1.52
Patanjali Foods,"1,858.00","1,780.55","1,849.35","1,821.65",27.70,1.52
Oberoi Realty,"1,842.75","1,779.30","1,824.85","1,797.65",27.20,1.51
One 97 Paytm,823.85,790.20,809.80,798.10,11.70,1.47
Hind Copper,246.60,237.83,244.14,240.68,3.46,1.44
Mazagon Dock,"2,274.85","2,171.10","2,230.20","2,198.50",31.70,1.44
Mazagon Dock,"2,274.85","2,171.10","2,230.20","2,198.50",31.70,1.44
CRISIL,"5,303.95","5,137.15","5,227.65","5,154.20",73.45,1.43
IIFL Finance,372.60,358.30,364.60,359.50,5.10,1.42
KEC Intl,838.30,804.55,826.15,814.55,11.60,1.42
UltraTechCement,"11,733.00","11,475.05","11,640.60","11,477.35",163.25,1.42
PB Fintech,"1,731.90","1,659.25","1,725.40","1,701.75",23.65,1.39
Tech Mahindra,"1,695.60","1,657.90","1,692.10","1,669.60",22.50,1.35
Five-Star Busin,779.00,746.90,770.95,760.75,10.20,1.34
NTPC,319.25,312.10,316.95,312.80,4.15,1.33
