company_name,high,low,last_price,prev_close,change,percent_gain
Fert and Chem,389.40,326.00,376.75,328.70,48.05,14.62
PCBL,159.50,147.05,158.55,146.10,12.45,8.52
Aster DM Health,304.90,278.20,299.40,277.85,21.55,7.76
Shyam Metalics,346.85,317.90,340.45,317.40,23.05,7.26
V-Mart Retail,"2,115.00","1,980.05","2,099.65","1,979.55",120.10,6.07
Tata Coffee,253.10,236.50,251.10,237.05,14.05,5.93
Galaxy Surfacta,"2,878.80","2,700.10","2,853.40","2,696.25",157.15,5.83
TATA Cons. Prod,865.00,816.00,862.50,819.90,42.60,5.2
Rain Industries,168.00,157.00,166.55,158.50,8.05,5.08
Brightcom Group,27.30,24.70,27.30,26.00,1.30,5
KEI Industries,"2,233.15","2,115.00","2,205.70","2,104.55",101.15,4.81
Patanjali Foods,"1,096.85","1,035.00","1,094.60","1,044.65",49.95,4.78
3M India,"28,500.00","26,888.00","28,143.15","26,947.00","1,196.15",4.44
Linde India,"4,624.00","4,406.35","4,589.60","4,398.35",191.25,4.35
APL Apollo,"1,350.00","1,301.00","1,349.20","1,293.75",55.45,4.29
Prestige Estate,602.30,574.05,597.90,574.15,23.75,4.14
Motilal Oswal,697.00,667.05,693.40,666.45,26.95,4.04
TML - D,323.50,310.25,321.20,309.20,12.00,3.88
TML - D,323.50,310.25,321.20,309.20,12.00,3.88
Tanla Platforms,"1,066.50",967.00,999.05,963.45,35.60,3.7
Vijaya Diagnost,409.00,388.00,405.05,390.60,14.45,3.7
GSFC,165.25,157.20,163.15,157.50,5.65,3.59
Oberoi Realty,"1,025.65",977.25,"1,019.05",984.10,34.95,3.55
Finolex Cables,836.80,805.50,832.45,804.15,28.30,3.52
Sudarshan Chem,514.80,490.70,507.90,490.70,17.20,3.51
Varroc Engineer,339.50,320.20,334.20,323.05,11.15,3.45
Godfrey Phillip,"1,778.00","1,701.00","1,760.70","1,703.45",57.25,3.36
Asahi India,485.05,467.95,482.75,467.45,15.30,3.27
Wockhardt,190.00,182.90,188.60,182.70,5.90,3.23
Narayana Hruda,996.70,936.55,986.25,955.60,30.65,3.21
Bajaj Electric,"1,234.50","1,192.80","1,222.90","1,186.40",36.50,3.08
Jubilant Ing.,444.90,430.10,442.40,429.20,13.20,3.08
Petronet LNG,231.00,222.75,230.05,223.25,6.80,3.05
Zydus Life,533.55,515.60,532.35,517.65,14.70,2.84
AstraZeneca,"3,669.00","3,540.25","3,652.40","3,552.05",100.35,2.83
One 97 Paytm,864.40,833.75,856.85,833.25,23.60,2.83
GMR Airports,43.30,42.05,43.20,42.05,1.15,2.73
KEC Intl,586.15,552.10,566.80,552.10,14.70,2.66
Kajaria Ceramic,"1,325.00","1,262.70","1,289.60","1,256.65",32.95,2.62
IDFC First Bank,76.90,74.95,76.75,74.80,1.95,2.61
Vodafone Idea,8.25,7.85,7.90,7.70,0.20,2.6
Tata Comm,"1,674.00","1,600.05","1,639.80","1,598.40",41.40,2.59
Relaxo Footwear,941.85,900.15,924.50,902.15,22.35,2.48
GNFC,604.75,577.75,594.05,579.75,14.30,2.47
Guj Alkali,697.75,669.05,688.80,672.55,16.25,2.42
Grasim,"1,784.80","1,737.00","1,779.35","1,737.95",41.40,2.38
Tata Steel,114.00,111.40,113.80,111.15,2.65,2.38
Tata Steel,114.00,111.40,113.80,111.15,2.65,2.38
SIS,419.50,404.85,414.20,404.85,9.35,2.31
Oracle Fin Serv,"3,900.00","3,770.60","3,884.45","3,797.50",86.95,2.29
Deepak Nitrite,"2,140.55","2,061.30","2,114.60","2,069.25",45.35,2.19
Godrej Prop,"1,512.00","1,468.90","1,506.55","1,474.45",32.10,2.18
