company_name,high,low,last_price,prev_close,change,percent_gain
HUDCO,206.80,172.05,205.90,172.35,33.55,19.47
NBCC (India),145.00,129.80,141.65,129.45,12.20,9.42
BEML,"3,855.00","3,504.05","3,804.80","3,505.30",299.50,8.54
Godrej Consumer,"1,314.30","1,210.00","1,254.55","1,164.20",90.35,7.76
Infibeam Avenue,40.00,36.75,37.80,35.10,2.70,7.69
Motherson SWI,71.45,66.25,69.95,65.05,4.90,7.53
BSE Limited,"2,508.00","2,340.00","2,493.45","2,323.60",169.85,7.31
Century,"1,543.00","1,416.90","1,515.80","1,425.95",89.85,6.3
AIA Engineering,"4,630.00","3,986.15","4,356.40","4,107.35",249.05,6.06
IOB,52.70,48.00,52.05,49.10,2.95,6.01
Pfizer,"4,698.00","4,325.55","4,578.20","4,323.00",255.20,5.9
Varroc Engineer,594.95,551.10,586.75,555.45,31.30,5.64
Birla Corp,"1,624.90","1,534.00","1,618.20","1,532.85",85.35,5.57
EID Parry,663.00,625.55,657.70,624.75,32.95,5.27
UCO Bank,49.85,46.25,48.90,46.50,2.40,5.16
Indian Bank,530.00,494.00,523.95,498.85,25.10,5.03
Suzlon Energy,48.20,47.00,48.20,45.95,2.25,4.9
Bank of India,146.20,136.90,145.40,138.95,6.45,4.64
PNB Housing Fin,825.80,783.75,820.10,784.60,35.50,4.52
Maruti Suzuki,"10,699.80","10,204.00","10,637.95","10,186.90",451.05,4.43
Global Health,"1,200.40","1,144.15","1,198.40","1,148.30",50.10,4.36
Delhivery,473.90,447.50,468.85,449.45,19.40,4.32
Avanti Feeds,570.00,525.05,543.00,521.50,21.50,4.12
Orient Electric,218.25,209.70,217.60,209.05,8.55,4.09
Canara Bank,505.00,479.35,501.50,482.00,19.50,4.05
Blue Star,"1,200.00","1,127.45","1,184.85","1,139.50",45.35,3.98
PNB,119.65,113.70,118.85,114.40,4.45,3.89
Container Corp,924.30,872.60,921.20,887.50,33.70,3.8
Shree Cements,"30,737.75","29,202.10","29,613.55","28,556.25","1,057.30",3.7
Central Bank,59.95,55.75,59.55,57.50,2.05,3.57
Interglobe Avi,"3,081.90","2,972.10","3,066.60","2,961.35",105.25,3.55
Narayana Hruda,"1,375.30","1,312.50","1,363.25","1,316.85",46.40,3.52
Union Bank,146.90,139.70,144.60,139.85,4.75,3.4
Bank of Baroda,257.45,243.00,255.95,247.60,8.35,3.37
TeamLease Ser.,"2,973.00","2,780.10","2,960.95","2,866.60",94.35,3.29
Astral Ltd,"1,905.00","1,820.00","1,889.20","1,830.40",58.80,3.21
Graphite India,566.75,541.00,562.10,544.80,17.30,3.18
Aegis Logistics,408.70,380.00,388.90,377.65,11.25,2.98
Max Healthcare,812.50,772.25,803.10,780.80,22.30,2.86
Dabur India,575.50,547.00,554.40,539.60,14.80,2.74
Cipla,"1,394.85","1,352.05","1,387.65","1,351.00",36.65,2.71
JBM Auto,"2,010.00","1,920.05","1,968.00","1,916.70",51.30,2.68
Amber Enterpris,"4,589.90","4,176.05","4,554.65","4,437.05",117.60,2.65
Gujarat Pipavav,185.45,177.00,180.65,176.20,4.45,2.53
NMDC,226.70,218.70,225.40,219.85,5.55,2.52
ICICI Prudentia,517.15,500.00,515.90,503.25,12.65,2.51
Power Grid Corp,270.95,258.30,265.80,259.30,6.50,2.51
Tata Inv Corp,"5,975.00","5,630.20","5,775.20","5,635.65",139.55,2.48
Eicher Motors,"3,965.85","3,843.00","3,933.20","3,839.60",93.60,2.44
Can Fin Homes,800.00,774.00,794.95,776.40,18.55,2.39
Guj Amb Exports,404.40,384.80,398.30,389.10,9.20,2.36
Mankind Pharma,"2,113.70","2,031.15","2,046.25","1,999.95",46.30,2.32
Oil India,439.00,423.05,436.35,426.50,9.85,2.31
V-Guard Ind,305.70,291.05,299.15,292.40,6.75,2.31
RBL Bank,268.10,252.75,266.55,260.55,6.00,2.3
SBI Life Insura,"1,459.70","1,398.50","1,432.75","1,401.15",31.60,2.26
Angel One,"3,377.90","3,285.00","3,358.85","3,285.35",73.50,2.24
Dixon Technolog,"6,348.00","6,051.10","6,124.40","5,991.10",133.30,2.22
Bank of Mah,57.15,54.20,56.45,55.25,1.20,2.17
Endurance Techn,"2,183.20","2,102.35","2,150.85","2,105.25",45.60,2.17
Laurus Labs,391.75,379.70,389.25,381.35,7.90,2.07
IGL,441.90,431.40,439.25,430.40,8.85,2.06
CDSL,"1,835.00","1,757.70","1,810.95","1,775.05",35.90,2.02
Capri Global,970.00,950.30,966.80,947.65,19.15,2.02
Coromandel Int,"1,076.95","1,038.00","1,070.50","1,049.90",20.60,1.96
Data Patterns,"2,050.00","1,919.05","1,942.45","1,905.50",36.95,1.94
AAVAS Financier,"1,515.00","1,480.25","1,504.85","1,476.55",28.30,1.92
IOC,150.70,147.05,149.75,146.95,2.80,1.91
HDFC Life,591.40,567.20,587.10,576.60,10.50,1.82
Sona BLW,632.70,620.00,629.25,618.20,11.05,1.79
Saregama India,364.75,347.00,354.65,348.45,6.20,1.78
MOTHERSON,116.30,113.65,115.20,113.25,1.95,1.72
Poly Medicure,"1,510.00","1,455.95","1,480.20","1,456.65",23.55,1.62
HEG,"1,798.00","1,733.00","1,787.00","1,758.90",28.10,1.6
Swan Energy,665.95,643.25,649.20,639.05,10.15,1.59
Havells India,"1,317.90","1,292.90","1,314.60","1,294.40",20.20,1.56
Axis Bank,"1,087.65","1,056.80","1,084.25","1,067.75",16.50,1.55
Marico,554.70,529.20,536.00,527.85,8.15,1.54
Indiamart Inter,"2,565.00","2,495.10","2,559.80","2,521.35",38.45,1.52
Sanofi India,"8,800.00","8,669.55","8,788.10","8,663.65",124.45,1.44
NTPC,326.95,317.10,322.00,317.50,4.50,1.42
G R Infra,"1,245.00","1,214.05","1,231.95","1,214.95",17.00,1.4
Gland,"1,990.00","1,946.05","1,983.80","1,956.55",27.25,1.39
Engineers India,239.90,231.75,236.90,233.85,3.05,1.3
eClerx Services,"2,790.00","2,682.05","2,762.25","2,727.15",35.10,1.29
CRISIL,"4,174.95","4,031.00","4,147.60","4,095.35",52.25,1.28
CSB Bank,389.90,378.65,387.00,382.25,4.75,1.24
BPCL,515.30,499.10,508.45,502.35,6.10,1.21
Krishna Inst.,"2,182.90","2,136.00","2,161.25","2,136.10",25.15,1.18
