company_name,high,low,last_price,prev_close,change,percent_gain
Hind Copper,220.30,193.25,217.90,196.60,21.3,10.83
Shyam Metalics,573.20,507.25,571.90,521.10,50.8,9.75
Zensar Tech,630.00,556.00,624.90,573.70,51.2,8.92
BEML,"2,749.00","2,486.40","2,717.75","2,511.15",206.6,8.23
Metropolis,"1,727.00","1,596.75","1,709.50","1,594.00",115.5,7.25
Guj Amb Exports,384.00,341.00,380.65,355.15,25.5,7.18
SJVN,90.70,81.30,89.95,83.95,6,7.15
IRFC,99.80,87.10,98.85,92.45,6.4,6.92
IRB Infra,41.90,37.40,41.55,38.90,2.65,6.81
IRB Infra,41.90,37.40,41.55,38.90,2.65,6.81
IRCTC,874.50,801.90,868.25,815.15,53.1,6.51
CHEMPLAST SANMA,512.85,476.25,510.60,479.95,30.65,6.39
Sona BLW,573.75,531.60,571.40,538.00,33.4,6.21
Cochin Shipyard,"1,316.75","1,225.10","1,300.40","1,224.65",75.75,6.19
Delhivery,389.80,360.35,387.95,365.35,22.6,6.19
NLC India,211.85,193.75,210.50,198.55,11.95,6.02
Mastek,"2,826.00","2,608.05","2,806.10","2,647.60",158.5,5.99
NALCO,111.90,102.30,110.40,104.30,6.1,5.85
Aurobindo Pharm,"1,097.80",998.55,"1,092.15","1,032.80",59.35,5.75
NMDC,194.65,179.90,193.65,183.40,10.25,5.59
Cyient,"2,355.00","2,122.25","2,323.30","2,201.55",121.75,5.53
Brightcom Group,19.85,18.05,19.60,18.60,1,5.38
NHPC,63.75,58.50,63.45,60.35,3.1,5.14
TV18 Broadcast,51.65,48.10,51.35,48.85,2.5,5.12
Jubilant Pharmo,521.40,465.00,516.10,490.95,25.15,5.12
SAIL,109.90,102.15,109.00,103.70,5.3,5.11
Rattanindia Ent,79.85,73.75,78.90,75.10,3.8,5.06
Archean Chem,667.95,618.05,661.50,630.35,31.15,4.94
BHEL,181.15,165.80,180.45,172.00,8.45,4.91
Dr Lal PathLab,"2,618.80","2,446.55","2,590.80","2,469.65",121.15,4.91
Chambal Fert,345.75,321.50,344.95,329.25,15.7,4.77
Adani Green Ene,"1,549.00","1,390.05","1,519.55","1,452.15",67.4,4.64
V-Mart Retail,"2,058.95","1,860.60","2,035.90","1,945.95",89.95,4.62
Fert and Chem,792.30,736.05,787.25,752.70,34.55,4.59
Infibeam Avenue,22.20,20.25,21.95,21.00,0.95,4.52
Bombay Burmah,"1,336.10","1,259.30","1,328.95","1,272.95",56,4.4
Oil India,389.60,363.00,376.35,360.60,15.75,4.37
Glenmark,827.70,773.20,823.60,789.85,33.75,4.27
NMDC Steel,50.35,46.50,50.10,48.05,2.05,4.27
Castrol,152.15,143.50,151.70,145.50,6.2,4.26
GSFC,224.95,209.00,223.70,214.60,9.1,4.24
Bharat Dynamics,"1,554.00","1,431.10","1,541.20","1,479.00",62.2,4.21
Vodafone Idea,13.75,12.90,13.65,13.10,0.55,4.2
UCO Bank,39.90,36.85,39.70,38.10,1.6,4.2
Ceat,"2,424.85","2,261.35","2,414.85","2,319.40",95.45,4.12
Balaji Amines,"2,386.50","2,229.00","2,365.55","2,272.70",92.85,4.09
JM Financial,99.70,92.50,99.15,95.25,3.9,4.09
Gujarat Pipavav,147.95,138.00,146.60,140.85,5.75,4.08
Suzlon Energy,37.25,33.90,37.10,35.65,1.45,4.07
Zee Entertain,266.80,256.05,262.20,251.95,10.25,4.07
Dixon Technolog,"6,547.30","6,235.00","6,521.65","6,268.95",252.7,4.03
Nazara,894.90,840.20,877.40,843.40,34,4.03
HUDCO,106.15,96.90,105.75,101.70,4.05,3.98
Prince Pipes,730.00,695.00,726.10,698.35,27.75,3.97
Sun Pharma Adv,259.50,240.60,256.95,247.25,9.7,3.92
One 97 Paytm,641.05,606.05,638.50,615.15,23.35,3.8
NBCC (India),78.60,72.50,78.20,75.35,2.85,3.78
Indiabulls Real,90.35,84.25,89.50,86.30,3.2,3.71
KFin Tech,493.70,456.25,485.35,468.00,17.35,3.71
Piramal Pharma,130.50,120.60,128.90,124.30,4.6,3.7
HFCL,77.70,72.65,77.30,74.55,2.75,3.69
Metro Brands,"1,325.90","1,257.00","1,314.35","1,267.85",46.5,3.67
Mazagon Dock,"2,147.25","2,081.00","2,121.00","2,046.25",74.75,3.65
Craftsman,"5,440.00","5,076.35","5,396.85","5,207.80",189.05,3.63
Indiabulls Hsg,212.00,199.95,210.25,202.95,7.3,3.6
Rashtriya Chem,148.70,138.35,147.80,142.70,5.1,3.57
Manappuram Fin,170.90,158.25,170.00,164.15,5.85,3.56
Godrej Prop,"1,966.70","1,864.20","1,957.70","1,890.70",67,3.54
Linde India,"5,774.45","5,430.75","5,715.85","5,524.15",191.7,3.47
PNB,90.15,84.75,89.85,86.85,3,3.45
Aarti Ind,594.40,558.10,593.20,573.60,19.6,3.42
IOC,124.50,117.35,124.15,120.05,4.1,3.42
MCX India,"3,239.40","3,059.25","3,217.85","3,111.40",106.45,3.42
Nuvoco Vistas,381.35,360.10,377.35,364.95,12.4,3.4
Jindal Stainles,540.90,511.55,539.00,521.45,17.55,3.37
Central Bank,49.50,46.20,49.20,47.60,1.6,3.36
Endurance Techn,"1,806.00","1,736.35","1,803.65","1,745.30",58.35,3.34
KPIT Tech,"1,525.15","1,426.10","1,516.40","1,467.35",49.05,3.34
GE Shipping,"1,024.45",943.15,997.75,965.60,32.15,3.33
Happiest Minds ,919.00,867.55,914.30,884.85,29.45,3.33
Network 18,86.20,81.60,85.90,83.15,2.75,3.31
Uflex,462.15,442.25,460.95,446.55,14.4,3.22
GMM Pfaudler,"1,622.05","1,542.05","1,609.10","1,559.05",50.05,3.21
Birla Corp,"1,415.95","1,342.05","1,408.95","1,365.45",43.5,3.19
Yes Bank,21.25,19.95,21.15,20.50,0.65,3.17
Rail Vikas,178.25,165.60,177.40,172.10,5.3,3.08
IOB,44.00,40.75,43.60,42.30,1.3,3.07
JSW Energy,422.55,397.65,417.35,405.05,12.3,3.04
Deepak Nitrite,"2,290.00","2,179.40","2,284.70","2,217.50",67.2,3.03
Varun Beverages,"1,300.00","1,181.95","1,291.30","1,253.40",37.9,3.02
Varun Beverages,"1,300.00","1,181.95","1,291.30","1,253.40",37.9,3.02
EID Parry,562.50,536.90,556.50,540.45,16.05,2.97
HINDPETRO,378.00,358.70,375.70,364.85,10.85,2.97
Motilal Oswal,"1,273.95","1,207.55","1,268.65","1,232.05",36.6,2.97
Aarti Drugs,512.00,487.00,510.00,495.40,14.6,2.95
GMR Airports,74.05,69.60,73.40,71.30,2.1,2.95
ITI,292.40,277.75,290.85,282.65,8.2,2.9
Mahanagar Gas,"1,195.85","1,136.00","1,188.70","1,155.40",33.3,2.88
Tanla Platforms,"1,088.35","1,012.80","1,081.60","1,051.55",30.05,2.86
RBL Bank,277.00,262.95,275.50,267.90,7.6,2.84
Adani Energy,"1,038.35",981.00,"1,026.55",998.90,27.65,2.77
Ambuja Cements,505.90,480.45,503.90,490.45,13.45,2.74
GlaxoSmithKline,"1,740.90","1,667.85","1,733.60","1,687.40",46.2,2.74
EIH,235.25,222.45,234.70,228.50,6.2,2.71
Equitas Bank,106.65,99.50,105.05,102.30,2.75,2.69
Vaibhav Global,409.50,390.00,407.45,396.85,10.6,2.67
Engineers India,156.75,147.40,156.05,152.00,4.05,2.66
Triveni Engg,341.80,329.00,339.05,330.40,8.65,2.62
Tata Power,330.70,312.70,328.55,320.15,8.4,2.62
GNFC,729.65,697.05,728.15,709.60,18.55,2.61
INDUS TOWERS,186.90,176.55,185.35,180.65,4.7,2.6
DLF,694.90,670.20,692.90,675.35,17.55,2.6
Elgi Equipments,530.50,503.10,528.35,515.00,13.35,2.59
G R Infra,"1,197.30","1,130.05","1,191.30","1,161.35",29.95,2.58
MMTC Ltd,58.20,53.95,57.85,56.40,1.45,2.57
CESC,119.25,111.65,118.40,115.45,2.95,2.56
Affle India,"1,231.95","1,163.50","1,220.30","1,190.00",30.3,2.55
Torrent Power,912.00,869.00,908.30,885.70,22.6,2.55
